#{"t_start": 1680424590.7938838, "env_id": "NameThisGameNoFrameskip-v4"}
r,l,t
400.0,974,92.240328
1570.0,1921,264.699597
1990.0,2407,482.108171
1800.0,1870,644.92715
2590.0,2896,907.663499
2890.0,2675,1148.535203
1400.0,1709,1301.547914
970.0,1402,1427.63708
4130.0,3475,1738.709802
2520.0,2622,1969.9157
1960.0,2427,2188.330649
2790.0,3041,2465.940655
1640.0,2124,2652.384333
3920.0,3573,2974.393617
2270.0,2549,3205.717324
2020.0,2349,3414.892988
1120.0,1684,3575.250806
1110.0,1412,3701.989273
2490.0,2498,3923.057485
3500.0,3643,4246.787926
5590.0,4821,4684.058318
3080.0,3145,4970.23276
3660.0,3455,5273.762244
4830.0,4762,5709.130338
3150.0,3158,5989.370709
4310.0,3936,6346.849655
2880.0,3296,6646.978172
4490.0,4390,7041.27529
1520.0,1951,7214.64129
3330.0,3362,7513.689475
1950.0,2016,7696.82915
3150.0,3023,7963.479479
5400.0,4599,8379.362177
3400.0,3546,8700.589554
4060.0,3895,9047.260929
4570.0,4328,9438.235191
3160.0,3144,9724.840304
4270.0,3867,10071.648457
3330.0,3456,10381.886107
3760.0,3921,10731.246838
3070.0,2879,10994.316227
2800.0,2784,11239.606462
2260.0,2464,11468.691703
4340.0,4030,11830.075484
4280.0,4185,12209.283961
2510.0,2641,12443.292995
4300.0,3819,12792.26449
4520.0,3992,13151.175872
4170.0,4052,13519.477541
4260.0,3647,13844.891171
2450.0,2690,14088.737687
5060.0,4419,14482.037707
4100.0,3823,14827.006403
4730.0,4324,15219.272843
3670.0,3646,15545.003489
2860.0,2898,15809.873998
4040.0,3904,16157.589544
2940.0,2909,16423.373254
1980.0,2379,16641.192724
4470.0,4253,17023.240142
2880.0,3068,17299.205089
4330.0,3931,17648.187665
2510.0,2397,17865.952217
4690.0,3886,18213.507344
5480.0,4481,18618.433364
3240.0,2994,18893.282486
3670.0,3208,19181.356876
4310.0,4368,19573.756844
5320.0,4475,19978.905862
5090.0,4487,20382.932703
5220.0,4510,20788.990612
4630.0,3866,21138.214139
5030.0,4178,21510.295849
2900.0,2770,21762.702642
4900.0,4036,22124.180479
2760.0,2591,22364.087527
2890.0,2611,22596.906
5260.0,4280,22981.026594
3220.0,2994,23258.577309
2490.0,2402,23469.894816
4070.0,3674,23805.129114
5780.0,4348,24199.368222
3400.0,2992,24469.020625
3920.0,3872,24818.142744
5210.0,4635,25243.810846
2790.0,2800,25491.591066
3820.0,3510,25812.779411
5090.0,4571,26220.308765
2160.0,2223,26426.328936
5000.0,4345,26820.486184
1900.0,2030,26997.204198
4890.0,4141,27377.619692
4100.0,3625,27702.132802
3200.0,2720,27947.071149
4450.0,3939,28303.880985
5910.0,4767,28731.581663
5600.0,4699,29158.910974
1350.0,1649,29300.656321
4480.0,4000,29666.598033
4830.0,4135,30037.449648
4680.0,4289,30426.896611
4370.0,3563,30756.392468
2620.0,2511,30985.629078
3030.0,2797,31229.38541
3820.0,3484,31548.418878
5860.0,4599,31953.874239
4900.0,3776,32297.148952
2990.0,2898,32561.391847
3180.0,2716,32804.921479
2970.0,2666,33038.835776
4690.0,4093,33406.48937
3400.0,2822,33660.799592
5800.0,4810,34095.66598
4610.0,3966,34452.358593
5050.0,4189,34824.916237
3370.0,3024,35099.376524
5370.0,4482,35500.847466
4570.0,3709,35833.87988
5300.0,4387,36228.247929
5670.0,4566,36641.498072
5220.0,4631,37059.387461
2850.0,2925,37323.790873
3220.0,3243,37612.94034
5490.0,4696,38029.79565
4000.0,3740,38373.077661
4740.0,3968,38729.509264
2440.0,2700,38970.924004
