#{"t_start": 1680424590.6626773, "env_id": "NameThisGameNoFrameskip-v4"}
r,l,t
3720.0,3929,357.226694
2870.0,2908,619.965284
2730.0,2592,850.670358
2860.0,2920,1114.376423
2380.0,2655,1349.149361
2880.0,2898,1612.593184
2030.0,2069,1796.613355
3700.0,3661,2128.690809
2520.0,2670,2363.943784
3740.0,3423,2674.318023
2710.0,2431,2892.775843
2190.0,2219,3090.237074
1730.0,1951,3264.8305
3770.0,3612,3598.803239
3880.0,3705,3932.913239
1780.0,2062,4116.936032
3390.0,3511,4429.259771
1980.0,2351,4639.228503
1070.0,1403,4764.837723
2940.0,2999,5039.68517
3260.0,3179,5319.666241
2400.0,2466,5539.189635
2250.0,2613,5779.744166
4410.0,3959,6138.151017
3400.0,3413,6441.361799
5410.0,4571,6856.779141
3230.0,3536,7178.303861
3390.0,3844,7515.095399
2340.0,2476,7742.243807
2890.0,2902,7998.108868
4100.0,3957,8356.052856
3900.0,3720,8690.341835
3110.0,3648,9021.943259
3620.0,3646,9346.006256
3920.0,3728,9680.729546
4600.0,4113,10050.76395
3950.0,3583,10372.329368
3740.0,3802,10718.464562
4920.0,4221,11098.420887
2630.0,3082,11376.946532
4940.0,4524,11784.434551
3920.0,3556,12106.351677
4630.0,4287,12489.979111
4680.0,4437,12895.648057
4110.0,3625,13220.817999
4480.0,3976,13579.26307
3630.0,3544,13902.84332
4250.0,4220,14283.220429
3930.0,3673,14607.98229
5480.0,4419,15009.419061
1850.0,2150,15197.56881
4490.0,4141,15576.972297
2680.0,2684,15820.006021
3050.0,2848,16074.23235
5120.0,4157,16446.943869
2520.0,2811,16700.763793
3330.0,3070,16978.137744
2600.0,2941,17242.454275
4050.0,4216,17622.928154
3430.0,3195,17911.236789
3410.0,3514,18224.2328
4660.0,4155,18596.309795
3250.0,2929,18861.593038
4310.0,4143,19239.041703
3260.0,2853,19493.438075
3180.0,3070,19770.794433
5610.0,4716,20197.813858
3780.0,3565,20512.796057
4820.0,4438,20918.221481
5300.0,4290,21301.920017
2790.0,2832,21556.50445
2940.0,2738,21808.409322
2820.0,2443,22028.967475
4530.0,4012,22388.968288
3570.0,3534,22711.509244
4420.0,3868,23059.810915
5590.0,4565,23469.915029
3330.0,2973,23745.558335
3780.0,3455,24050.766867
2450.0,2252,24257.441156
3870.0,3480,24573.144242
4590.0,3927,24931.558861
4150.0,3983,25291.314216
4360.0,4315,25676.91716
4470.0,3897,26033.135914
3750.0,3678,26359.935639
4080.0,3934,26718.877176
2740.0,2773,26971.586871
3640.0,3074,27250.393569
4870.0,4223,27631.838343
2170.0,2225,27831.354946
7300.0,5622,28338.624075
5780.0,4549,28744.31809
4170.0,3517,29067.013466
2480.0,2534,29289.006198
4760.0,3790,29633.275423
5030.0,3992,29992.021263
4490.0,4127,30367.634635
4070.0,3824,30720.969947
3940.0,3611,31045.047733
2390.0,2446,31264.641272
3080.0,3161,31549.73275
3100.0,2897,31811.982849
4510.0,3912,32159.159083
4880.0,3979,32517.583386
5400.0,4669,32935.036278
4790.0,3982,33292.088543
4510.0,3953,33649.380736
3630.0,3181,33936.236938
2880.0,2698,34177.643755
4350.0,4062,34544.689453
5330.0,4244,34926.63802
5080.0,4191,35303.977676
4830.0,4243,35683.836
3080.0,2961,35949.847209
4800.0,4229,36330.304383
4480.0,4026,36689.335159
4290.0,3886,37038.660606
3060.0,2891,37302.15041
2720.0,2412,37520.079692
4180.0,3481,37831.795114
4660.0,4290,38214.542458
4920.0,3884,38568.245348
3240.0,2946,38833.153358
4090.0,3566,39146.402214
5500.0,4630,39560.898517
4170.0,3791,39902.847918
3750.0,3121,40178.55353
3300.0,2925,40441.364079
2960.0,2976,40708.318166
4870.0,4568,41120.262235
3830.0,3631,41442.522903
4900.0,4150,41820.458099
3210.0,2990,42086.248433
3960.0,3631,42410.16856
5380.0,4162,42790.399227
4150.0,3706,43123.830751
4990.0,4150,43494.118756
4870.0,4312,43875.310309
6400.0,5054,44333.711308
5210.0,4570,44747.600324
4670.0,4124,45117.373631
4050.0,3855,45462.484849
4060.0,3824,45806.239998
3920.0,3195,46084.266717
4620.0,4110,46461.559567
4890.0,4160,46831.070442
4850.0,4439,47232.593278
3110.0,2879,47489.447575
2680.0,2712,47732.650376
3680.0,3694,48065.473116
3040.0,2917,48329.553935
4850.0,4100,48699.829398
4190.0,3836,49045.55512
4750.0,3977,49402.71236
4360.0,3807,49740.636237
5000.0,4252,50121.125611
2740.0,2466,50347.311489
5000.0,4041,50704.419493
3940.0,3677,51037.53241
3350.0,3090,51314.161836
2770.0,2813,51567.152342
4710.0,4006,51924.377019
5460.0,4534,52327.540577
4230.0,3628,52658.160446
5060.0,4100,53025.728364
3810.0,3404,53327.387041
3140.0,2956,53591.605289
4710.0,4154,53967.679326
3580.0,2976,54232.492621
2930.0,2573,54463.227826
2740.0,2816,54716.739429
4610.0,3898,55064.885677
6130.0,4860,55504.349076
3510.0,3536,55827.399562
4400.0,3517,56140.962099
5720.0,4661,56557.367505
5190.0,4642,56982.903435
2990.0,2717,57226.168517
4830.0,4440,57621.071126
3390.0,3221,57911.171321
4080.0,3612,58242.044399
4150.0,3741,58576.359468
4570.0,4077,58945.336941
4960.0,3973,59301.980046
5180.0,4830,59733.39338
3380.0,2941,60000.699814
4010.0,3740,60336.974864
4440.0,3632,60668.123067
4930.0,4322,61051.014025
5400.0,4536,61465.642544
3150.0,2812,61720.149543
4100.0,4061,62081.777724
4170.0,3664,62417.353687
4240.0,3647,62743.566528
3190.0,2957,63011.631441
3140.0,2881,63276.252138
3520.0,2943,63543.538229
3700.0,3025,63812.716712
4890.0,4536,64226.404411
3250.0,3038,64494.891874
2730.0,2637,64736.638063
5000.0,4132,65108.69752
5050.0,3947,65467.414831
5370.0,4484,65872.809952
4250.0,3612,66196.162665
4400.0,3886,66543.322637
5670.0,4546,66955.984512
3060.0,2672,67192.583822
4060.0,3248,67491.19008
5130.0,4471,67895.900664
5550.0,4340,68283.37026
3140.0,2976,68558.255655
5670.0,4601,68975.22915
4590.0,3918,69325.611778
3980.0,3691,69661.249506
4990.0,3899,70010.591172
5360.0,4329,70403.60894
5430.0,4450,70808.128567
1660.0,2145,70996.156578
4610.0,4140,71374.756331
3710.0,3115,71653.597775
3980.0,3469,71965.027922
3070.0,2797,72218.071754
3090.0,2938,72483.307194
5750.0,4444,72880.17968
5990.0,4795,73316.547738
3430.0,3279,73608.637118
