#{"t_start": 1680424585.3044374, "env_id": "SolarisNoFrameskip-v4"}
r,l,t
2820.0,5170,774.699152
3200.0,6208,1702.67062
1380.0,5348,2513.053029
1880.0,7355,3614.408381
1240.0,7363,4730.888229
1520.0,6078,5641.349109
1060.0,5447,6471.51578
1060.0,5438,7285.061067
0.0,8534,8577.806
0.0,8677,9891.402881
2320.0,7569,11032.294367
0.0,8383,12290.291747
1420.0,7246,13388.125654
1340.0,8699,14686.95421
2120.0,5983,15593.025545
0.0,8641,16901.78977
480.0,9091,18272.241556
0.0,8799,19589.730962
2020.0,10056,21111.330781
1160.0,9607,22561.152935
0.0,9637,24012.056961
0.0,9930,25503.626712
0.0,10485,27085.90452
820.0,9805,28569.183743
0.0,9783,30038.9275
1780.0,9762,31509.887796
1120.0,3291,32009.875229
780.0,8538,33303.117748
720.0,8479,34580.094587
3140.0,7346,35684.686336
0.0,12687,37597.101403
2800.0,9570,39043.478327
0.0,10335,40608.929556
2100.0,7735,41774.722095
1180.0,4609,42862.60398
1460.0,7070,44503.040656
1500.0,6050,45492.832383
0.0,9176,46863.45421
1340.0,9184,48236.609061
1420.0,7658,49368.206864
1460.0,7355,50472.879995
1780.0,9934,51948.253804
660.0,7306,53036.757345
1120.0,8766,54356.245053
2020.0,5194,55127.932842
0.0,18688,57938.31372
0.0,20945,61083.868936
0.0,17610,63729.113933
0.0,21145,66925.585491
0.0,20940,70099.680272
