#{"t_start": 1680424585.318129, "env_id": "SolarisNoFrameskip-v4"}
r,l,t
800.0,5204,776.203603
3160.0,6566,1760.80528
2040.0,7797,2938.439167
1200.0,8137,4170.836217
1700.0,8454,5444.505626
0.0,9460,6875.49127
2180.0,7312,7977.787361
0.0,8126,9197.366075
640.0,8363,10456.627684
0.0,8641,11767.134661
1820.0,7998,12966.200979
1860.0,8594,14261.46496
1160.0,6555,15246.386253
2700.0,7346,16362.149135
0.0,8675,17659.579944
0.0,8591,18952.968282
0.0,9303,20361.016068
1940.0,8085,21578.852406
1780.0,8471,22854.062294
0.0,9389,24280.802591
0.0,10725,25888.725517
820.0,8739,27216.811385
320.0,5813,28086.925694
0.0,9777,29556.406466
1780.0,9741,31025.40372
1780.0,10106,32551.369879
660.0,7066,33615.315586
1200.0,9687,35083.509525
1820.0,10456,36665.088037
3200.0,5150,37439.213926
2960.0,5724,38291.980634
0.0,10071,39816.207674
1100.0,5370,40629.237326
0.0,11191,42627.376437
1160.0,10105,44900.903102
1820.0,9205,46272.6166
1460.0,10009,47761.27591
720.0,8017,48962.519127
1780.0,8883,50282.715219
1780.0,9127,51642.167691
1820.0,8197,52863.546923
0.0,11522,54588.542544
0.0,17755,57262.610582
0.0,20938,60394.965284
0.0,15670,62759.862242
0.0,20239,65816.138659
0.0,21052,68997.017165
0.0,20959,72171.445498
0.0,21324,75390.811068
0.0,20540,78504.707613
0.0,20910,81661.416789
0.0,21319,84895.088884
0.0,21317,88113.954866
0.0,21337,91347.900955
0.0,20948,94511.241185
0.0,21319,97742.600623
0.0,20522,100841.850827
0.0,21344,104075.333143
0.0,21325,107292.37277
0.0,21338,110523.217761
0.0,21336,113737.774402
0.0,20917,116905.611395
0.0,21310,120119.856938
0.0,21316,123346.332907
0.0,20923,126499.739707
0.0,21321,129731.273701
0.0,21433,132967.220739
0.0,21335,136195.814438
0.0,20552,139295.549616
0.0,18017,142024.862322
960.0,8754,143340.527189
80.0,8671,144651.118786
0.0,11107,146328.7932
0.0,10716,147936.179226
1520.0,8292,149190.587621
80.0,2908,149633.293288
80.0,3138,150099.810271
0.0,9594,151548.933137
0.0,3230,152033.546688
0.0,3832,152611.21972
1520.0,9584,154058.76649
