#{"t_start": 1680424590.7072453, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
175.0,1392,126.269544
205.0,909,206.22397
80.0,734,273.447642
325.0,2970,536.428035
120.0,891,615.51963
370.0,1301,729.520425
90.0,573,776.464803
130.0,515,821.812001
235.0,940,909.748769
280.0,872,980.573149
150.0,808,1049.635312
70.0,273,1080.387741
130.0,509,1117.710575
265.0,1790,1278.828424
40.0,392,1312.954332
250.0,1074,1413.204985
20.0,254,1427.971756
60.0,473,1472.314648
110.0,876,1551.357491
110.0,742,1618.861979
175.0,718,1677.931533
90.0,656,1734.965681
100.0,685,1792.805858
130.0,485,1837.05946
130.0,642,1893.626766
205.0,786,1961.730962
100.0,528,2007.479397
1060.0,1899,2177.014193
80.0,448,2212.61543
205.0,1047,2305.652417
220.0,1540,2441.918423
140.0,498,2486.932716
70.0,508,2532.046263
280.0,1086,2624.272074
140.0,860,2702.46062
140.0,5163,3160.450715
40.0,279,3183.678002
265.0,1184,3287.472716
100.0,647,3344.618628
100.0,585,3399.715973
40.0,261,3422.3906
250.0,1288,3537.961335
90.0,516,3583.456273
110.0,434,3619.09463
100.0,531,3665.116215
250.0,7735,4353.100343
120.0,1192,4465.175689
90.0,528,4511.42292
100.0,687,4569.55257
190.0,721,4629.866932
130.0,715,4696.63623
160.0,1441,4822.432361
110.0,390,4856.408158
265.0,1226,4968.804345
80.0,666,5026.070644
130.0,383,5059.826685
250.0,850,5129.771423
140.0,804,5198.590754
100.0,650,5255.315358
190.0,1063,5347.386304
100.0,592,5402.86014
90.0,525,5448.241342
110.0,490,5493.102289
190.0,880,5572.046655
80.0,746,5632.092573
220.0,866,5710.978573
140.0,727,5779.64963
265.0,1068,5871.72088
90.0,391,5905.755891
100.0,414,5940.472809
100.0,594,5995.636485
30.0,283,6018.67449
120.0,788,6086.876091
460.0,17664,7664.569868
90.0,446,7700.233646
205.0,950,7781.445029
420.0,1518,7917.516771
340.0,1119,8020.00808
520.0,4109,8385.011297
220.0,1007,8467.411374
295.0,1398,8592.328987
295.0,1217,8704.626698
150.0,908,8784.621249
120.0,655,8841.851321
100.0,806,8911.204403
120.0,514,8956.732807
280.0,1741,9107.887448
220.0,721,9176.389995
160.0,942,9257.18274
325.0,1285,9371.157955
80.0,436,9406.508481
280.0,6374,9974.859492
100.0,494,10019.392096
295.0,1652,10167.372798
175.0,10570,11104.404233
100.0,1127,11206.052397
110.0,493,11250.864589
175.0,972,11333.091191
50.0,252,11355.349343
160.0,1184,11460.295642
60.0,257,11482.532975
355.0,1379,11607.146153
220.0,2023,11781.585638
80.0,425,11824.367376
480.0,2520,12043.052012
80.0,746,12110.438032
265.0,1522,12246.564289
120.0,1031,12338.009675
310.0,4976,12777.151711
235.0,1062,12876.604554
40.0,325,12900.85232
