#{"t_start": 1680424589.9248126, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
294.0,797,77.867229
252.0,754,137.927188
378.0,835,215.85369
231.0,587,263.567808
189.0,701,329.637817
126.0,541,375.837139
441.0,771,444.004939
294.0,699,502.64903
336.0,667,560.293945
357.0,790,628.696697
189.0,575,683.424484
189.0,612,739.061404
231.0,414,773.807014
252.0,510,818.893679
378.0,601,866.575956
315.0,681,923.995915
399.0,665,989.209312
189.0,347,1014.341506
315.0,528,1060.259892
399.0,669,1117.770708
336.0,650,1176.485122
357.0,700,1242.738228
483.0,893,1322.597132
294.0,505,1359.930226
315.0,602,1415.928207
210.0,554,1462.752423
315.0,674,1528.27192
378.0,796,1597.601993
210.0,508,1643.059629
189.0,602,1690.976392
441.0,657,1748.418148
546.0,763,1816.286772
630.0,901,1895.972823
441.0,792,1964.568915
567.0,972,2054.15952
273.0,644,2110.747799
357.0,728,2169.724941
504.0,761,2237.697129
399.0,724,2305.851112
462.0,620,2354.33117
504.0,896,2434.201827
315.0,690,2500.317483
357.0,650,2557.793716
420.0,707,2616.655232
567.0,826,2686.526225
567.0,819,2763.996582
483.0,712,2822.780493
399.0,729,2889.904829
525.0,745,2957.669813
378.0,679,3016.037935
399.0,558,3063.057779
210.0,539,3109.727368
420.0,703,3176.548237
420.0,609,3225.279615
357.0,613,3281.750266
336.0,539,3327.940344
483.0,731,3395.706343
336.0,540,3442.023121
357.0,517,3489.668097
462.0,593,3537.654629
399.0,819,3615.756742
189.0,464,3652.288862
420.0,578,3707.611125
210.0,370,3733.625579
189.0,405,3768.382673
210.0,431,3811.600357
567.0,712,3871.024434
273.0,531,3916.906503
336.0,460,3961.053897
294.0,675,4019.087264
399.0,669,4076.93774
420.0,726,4144.167378
399.0,605,4192.581232
273.0,520,4238.298024
420.0,473,4282.954046
357.0,592,4331.065104
336.0,577,4386.54264
189.0,475,4430.961462
336.0,560,4478.274061
189.0,457,4514.73861
504.0,741,4582.701905
315.0,628,4641.300129
189.0,486,4685.984011
378.0,552,4732.44275
441.0,742,4792.487524
420.0,690,4858.530831
189.0,289,4882.281822
168.0,396,4916.762356
462.0,617,4973.211817
273.0,525,5019.26749
462.0,643,5076.339338
462.0,636,5132.878887
357.0,449,5168.609358
273.0,501,5213.880429
273.0,467,5250.615231
210.0,526,5296.563446
210.0,439,5339.673277
315.0,658,5397.201328
210.0,378,5430.996124
294.0,535,5476.679651
378.0,557,5523.218897
504.0,672,5580.723555
168.0,416,5615.570227
168.0,320,5647.609183
588.0,687,5705.674344
294.0,716,5766.295074
483.0,658,5831.312155
441.0,568,5878.451898
399.0,536,5924.750893
630.0,756,5992.775883
231.0,468,6029.151387
273.0,614,6085.62772
399.0,591,6141.188761
357.0,548,6188.091551
231.0,411,6222.780069
483.0,606,6279.014195
504.0,691,6337.81856
357.0,412,6372.817632
504.0,635,6429.715772
378.0,494,6474.784007
336.0,444,6510.676337
315.0,480,6555.545294
399.0,636,6612.537074
420.0,653,6669.666096
252.0,427,6704.973927
357.0,505,6750.398801
525.0,894,6830.303497
504.0,637,6887.08575
336.0,612,6937.415093
189.0,359,6970.830385
189.0,337,7003.514733
399.0,644,7052.829042
504.0,770,7121.355079
462.0,574,7176.30816
357.0,644,7233.633496
441.0,667,7290.985132
441.0,535,7337.123902
210.0,476,7381.516197
336.0,616,7430.02443
567.0,672,7487.837418
357.0,527,7533.958024
378.0,657,7598.957463
399.0,696,7657.478324
210.0,330,7681.980666
315.0,658,7739.482348
378.0,733,7807.162801
441.0,625,7863.795678
315.0,507,7909.383341
504.0,897,7988.953722
210.0,384,8023.203027
378.0,543,8076.415321
546.0,826,8146.324656
399.0,690,8204.5902
378.0,666,8269.904542
609.0,951,8351.045619
588.0,801,8420.238178
462.0,689,8478.844322
378.0,544,8532.905676
441.0,919,8613.460658
441.0,691,8672.107918
483.0,814,8741.787803
483.0,751,8809.426527
525.0,835,8879.76136
357.0,666,8945.353356
315.0,557,8992.281691
462.0,668,9050.526218
336.0,712,9109.492763
336.0,834,9187.847407
378.0,401,9223.874764
588.0,826,9293.887684
231.0,423,9328.970617
399.0,590,9384.654435
273.0,704,9443.440981
420.0,817,9521.031741
294.0,561,9567.935741
357.0,602,9624.057371
252.0,387,9658.01908
567.0,869,9729.270308
357.0,619,9785.703793
609.0,870,9864.677433
252.0,481,9901.381743
273.0,667,9966.93964
441.0,764,10027.138249
420.0,700,10093.448839
189.0,432,10128.641439
504.0,1148,10231.081674
546.0,894,10310.629106
567.0,870,10390.896219
462.0,769,10451.536469
378.0,561,10506.234915
210.0,455,10542.502388
483.0,913,10622.632219
357.0,702,10689.079506
399.0,710,10747.838249
420.0,768,10816.049728
357.0,575,10863.056642
462.0,713,10929.566357
483.0,796,10998.817583
420.0,799,11067.930398
441.0,663,11125.586561
336.0,607,11181.819778
378.0,794,11251.131806
273.0,652,11308.681988
462.0,778,11377.498269
504.0,802,11447.271637
399.0,495,11493.213302
420.0,651,11550.434922
504.0,762,11618.424855
504.0,687,11676.864135
252.0,401,11711.410442
714.0,1010,11802.037499
420.0,733,11869.19668
378.0,567,11916.222563
294.0,500,11961.257482
378.0,665,12018.810273
399.0,520,12064.699688
336.0,544,12110.805522
483.0,610,12166.948719
273.0,359,12200.399019
483.0,624,12248.937206
441.0,613,12305.215211
378.0,661,12363.237459
210.0,414,12398.08746
567.0,765,12466.873855
210.0,493,12512.028475
399.0,501,12557.376251
462.0,691,12615.992151
336.0,517,12663.964291
630.0,949,12745.698536
483.0,585,12801.260039
525.0,718,12860.498678
273.0,504,12905.485487
378.0,736,12973.041124
357.0,483,13017.251366
441.0,693,13075.660751
357.0,520,13121.137235
336.0,569,13168.013113
588.0,659,13225.295576
399.0,512,13270.740023
483.0,675,13328.353369
399.0,685,13394.376049
399.0,617,13442.533392
315.0,595,13498.307719
294.0,485,13543.338632
378.0,549,13590.181421
357.0,535,13636.179899
483.0,634,13693.305237
462.0,655,13750.574666
336.0,612,13808.223748
399.0,649,13865.372667
504.0,715,13924.43043
336.0,447,13960.608426
483.0,679,14026.485919
294.0,504,14064.102259
420.0,539,14118.307417
525.0,636,14167.907036
399.0,539,14221.747732
399.0,622,14270.701492
336.0,626,14327.523936
441.0,636,14384.565939
483.0,644,14441.541425
231.0,494,14486.725467
357.0,577,14534.088939
252.0,586,14589.560301
