#{"t_start": 1680424586.4827666, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
390.0,927,80.645584
80.0,382,112.621675
140.0,497,147.791909
410.0,936,231.673239
160.0,386,263.964168
20.0,378,296.134822
180.0,483,331.035717
185.0,469,372.934047
90.0,401,405.680533
160.0,529,449.252201
215.0,560,493.706897
235.0,551,545.286976
160.0,551,589.441451
170.0,678,644.473202
300.0,651,698.586257
90.0,468,740.557014
510.0,676,795.356532
295.0,797,860.873537
220.0,607,913.850925
140.0,535,957.527699
185.0,524,1000.918853
190.0,596,1046.249517
525.0,1318,1163.769358
235.0,624,1209.800957
115.0,360,1241.421056
90.0,499,1284.070803
250.0,607,1337.065984
320.0,670,1391.820415
215.0,579,1436.68723
305.0,850,1510.920526
210.0,607,1563.994062
100.0,467,1598.422011
90.0,398,1631.027973
260.0,732,1694.767798
105.0,409,1727.714361
610.0,1005,1813.506803
260.0,543,1857.442501
140.0,524,1900.80212
430.0,1029,1987.192194
290.0,703,2042.838158
195.0,637,2096.6659
285.0,713,2160.015361
295.0,713,2216.981981
175.0,574,2269.104712
105.0,395,2301.624976
75.0,289,2324.017875
250.0,424,2357.376556
125.0,489,2399.853088
405.0,804,2465.49551
395.0,507,2508.436313
190.0,564,2552.957018
65.0,288,2582.625048
455.0,965,2660.022715
210.0,637,2713.870264
460.0,741,2777.883354
120.0,362,2809.609908
210.0,618,2855.45239
210.0,516,2898.630564
90.0,262,2920.275529
505.0,799,2985.932205
155.0,474,3027.969304
65.0,294,3050.436721
155.0,494,3093.027399
85.0,311,3115.956011
315.0,746,3180.067157
335.0,638,3233.931221
65.0,293,3256.332744
260.0,710,3320.655747
375.0,693,3375.993915
200.0,505,3418.837833
240.0,676,3473.733087
120.0,427,3514.512862
60.0,247,3528.262992
330.0,692,3590.932974
50.0,258,3612.420027
65.0,282,3634.588771
70.0,358,3666.194786
195.0,367,3690.499969
85.0,355,3722.02926
210.0,509,3764.995629
55.0,410,3797.988688
70.0,338,3829.072096
230.0,635,3882.808345
110.0,356,3906.886671
115.0,367,3938.699098
135.0,518,3981.912796
305.0,532,4025.504244
390.0,592,4078.105768
185.0,479,4120.353475
255.0,702,4175.999422
355.0,711,4231.881237
60.0,283,4261.435618
180.0,410,4294.388239
395.0,678,4350.742001
330.0,669,4405.377821
360.0,724,4468.974675
200.0,649,4523.155569
355.0,800,4588.571562
780.0,1088,4676.581751
260.0,612,4729.844185
290.0,677,4784.763799
515.0,974,4869.76954
70.0,446,4903.727681
175.0,489,4946.199241
315.0,813,5012.205613
180.0,677,5074.442659
175.0,544,5118.335989
320.0,957,5195.417608
90.0,443,5236.67358
175.0,674,5291.457287
120.0,367,5323.326528
175.0,492,5358.446703
150.0,411,5398.958818
230.0,556,5444.323489
205.0,477,5478.955921
95.0,497,5521.716178
280.0,672,5576.533256
190.0,478,5618.741292
325.0,614,5671.938375
245.0,556,5716.229612
145.0,499,5758.964944
245.0,532,5802.609174
210.0,551,5846.635834
345.0,764,5911.327899
335.0,956,5995.904813
215.0,590,6041.070596
155.0,609,6094.123233
185.0,598,6146.839578
220.0,628,6192.949201
290.0,743,6257.020778
185.0,569,6301.649548
375.0,863,6376.441088
155.0,596,6429.133796
155.0,641,6483.111017
215.0,625,6537.992356
290.0,650,6592.165576
270.0,1091,6680.172615
365.0,733,6743.810533
235.0,639,6797.715197
260.0,715,6853.577189
460.0,724,6917.119006
150.0,527,6960.527092
220.0,631,7014.211
230.0,621,7060.178601
395.0,897,7135.641867
360.0,1127,7231.927573
330.0,728,7295.513207
260.0,714,7351.378922
315.0,890,7426.731739
240.0,750,7490.954162
300.0,839,7557.520796
260.0,696,7624.36059
355.0,844,7690.91914
125.0,489,7733.375653
305.0,683,7788.507394
565.0,1165,7885.989094
315.0,902,7961.561832
345.0,660,8015.935098
680.0,816,8089.290826
165.0,519,8132.498082
330.0,701,8187.936015
160.0,457,8229.524029
305.0,774,8294.31078
290.0,629,8347.984552
90.0,477,8382.6684
330.0,668,8437.276547
405.0,691,8499.838021
335.0,623,8545.883443
435.0,915,8629.326843
140.0,492,8664.348032
450.0,734,8729.310097
155.0,401,8762.02439
125.0,480,8804.22503
520.0,974,8881.790807
565.0,908,8957.746637
210.0,575,9009.851403
205.0,507,9052.826516
440.0,1334,9162.123496
395.0,933,9238.573342
245.0,653,9292.72333
105.0,389,9325.118475
740.0,1230,9431.768283
415.0,935,9508.298163
300.0,866,9583.08032
475.0,916,9659.241098
405.0,799,9724.724463
675.0,1139,9822.600866
415.0,759,9887.047373
350.0,986,9964.911675
745.0,884,10040.000875
500.0,970,10124.797003
590.0,1149,10221.868495
130.0,528,10265.287058
105.0,313,10288.240735
165.0,449,10329.543157
250.0,508,10372.572831
320.0,609,10418.277229
230.0,741,10482.110211
105.0,382,10514.29257
80.0,458,10548.521656
105.0,374,10580.474215
220.0,807,10646.205939
250.0,744,10710.215487
105.0,391,10742.716213
115.0,468,10784.575873
600.0,839,10852.207371
305.0,657,10906.510925
160.0,519,10949.781681
330.0,767,11014.54109
350.0,990,11099.993923
140.0,483,11142.355271
185.0,664,11196.882216
215.0,468,11231.427627
155.0,589,11283.924276
420.0,873,11358.922232
160.0,592,11403.983675
105.0,504,11446.804013
260.0,756,11511.092367
165.0,633,11564.827599
240.0,715,11620.753362
440.0,1012,11706.793237
255.0,849,11781.08604
135.0,473,11815.756888
160.0,528,11859.227397
380.0,999,11946.069642
260.0,669,12000.658345
345.0,847,12074.812376
105.0,344,12106.061372
225.0,631,12152.339372
185.0,532,12203.393576
215.0,498,12238.725681
105.0,365,12270.451937
185.0,552,12314.545761
305.0,800,12387.48711
260.0,825,12453.580772
225.0,577,12498.401763
110.0,471,12540.355225
190.0,608,12593.447253
395.0,778,12658.315966
275.0,938,12734.928723
330.0,776,12799.832531
185.0,631,12853.543044
110.0,380,12885.764287
490.0,1051,12972.762828
390.0,828,13040.062877
545.0,1103,13135.979043
190.0,580,13180.912827
330.0,772,13245.697219
455.0,863,13320.325368
610.0,1052,13407.316727
105.0,379,13439.469178
105.0,375,13471.585294
260.0,652,13525.854093
75.0,371,13557.828581
140.0,465,13592.197679
865.0,1075,13687.465579
220.0,565,13731.930034
445.0,1056,13819.124695
365.0,767,13883.706181
605.0,927,13960.017138
265.0,541,14011.197127
380.0,692,14066.3402
280.0,621,14120.811158
315.0,771,14185.528188
260.0,553,14229.613006
360.0,776,14294.400115
205.0,466,14328.899255
425.0,983,14414.034358
505.0,686,14469.228055
465.0,1038,14555.778743
205.0,485,14598.187814
270.0,674,14652.900837
235.0,537,14703.995372
265.0,718,14759.874261
405.0,1041,14846.637043
220.0,477,14888.748316
205.0,509,14931.741218
620.0,883,15007.012544
335.0,854,15073.975544
350.0,823,15147.47167
510.0,617,15194.468573
365.0,631,15248.006253
370.0,799,15313.578329
575.0,957,15398.01087
525.0,1318,15506.774854
535.0,701,15562.284988
215.0,639,15616.156705
600.0,1096,15711.713051
285.0,571,15756.391751
315.0,880,15831.351278
155.0,479,15873.505447
275.0,733,15929.855935
400.0,737,15993.623633
110.0,387,16025.954835
425.0,870,16100.692894
400.0,842,16167.309425
335.0,660,16221.680229
225.0,524,16266.148986
150.0,531,16317.01902
465.0,879,16384.664928
150.0,460,16426.346912
490.0,901,16501.941737
245.0,594,16547.182202
140.0,633,16600.746412
230.0,537,16644.466903
110.0,409,16684.746135
235.0,590,16729.836407
305.0,525,16773.218501
220.0,434,16806.803395
185.0,487,16849.102195
425.0,1009,16935.023674
320.0,683,16989.970381
325.0,691,17052.608446
415.0,818,17118.5388
215.0,507,17161.413915
130.0,500,17204.195745
270.0,695,17259.370366
250.0,761,17323.784186
225.0,480,17367.130718
410.0,830,17433.304863
425.0,952,17510.314825
550.0,946,17594.443567
105.0,369,17626.307843
235.0,598,17671.658533
250.0,666,17726.057078
220.0,523,17769.365753
190.0,459,17810.977876
440.0,566,17855.508174
275.0,783,17920.435715
535.0,702,17983.221117
380.0,704,18038.663193
170.0,536,18082.270094
220.0,546,18133.620973
465.0,894,18201.59642
565.0,825,18275.176187
180.0,543,18319.077584
245.0,804,18384.681717
530.0,1074,18480.762009
320.0,604,18526.494157
140.0,549,18570.37227
190.0,508,18613.334132
550.0,1136,18709.781979
330.0,742,18773.762629
395.0,896,18849.106189
365.0,961,18926.27554
120.0,483,18968.571008
475.0,910,19044.2826
265.0,667,19098.701707
355.0,758,19163.06874
305.0,791,19228.159302
160.0,483,19270.398566
345.0,653,19324.631716
155.0,432,19358.175572
350.0,682,19420.543214
275.0,647,19474.639762
310.0,718,19531.693065
310.0,678,19586.516898
255.0,649,19640.559396
235.0,692,19703.046365
580.0,1298,19811.258983
325.0,679,19866.042816
465.0,1156,19963.107811
255.0,538,20006.751553
545.0,1023,20092.951672
185.0,533,20136.487578
330.0,884,20211.591128
230.0,646,20265.528279
205.0,569,20310.079266
230.0,606,20363.008487
225.0,601,20415.799756
355.0,641,20469.742606
310.0,624,20515.763313
400.0,1114,20612.947631
340.0,685,20667.982467
215.0,616,20721.096232
150.0,502,20763.872732
320.0,804,20829.371784
430.0,895,20904.658896
395.0,674,20959.30963
400.0,995,21044.708239
310.0,668,21099.289891
520.0,722,21162.788548
280.0,813,21228.654728
205.0,466,21270.346298
300.0,659,21324.646043
220.0,586,21369.591063
325.0,665,21424.005205
250.0,563,21475.793675
210.0,506,21518.551095
315.0,606,21564.193925
545.0,830,21637.769235
240.0,558,21683.195909
300.0,635,21736.838075
410.0,976,21821.802645
285.0,613,21867.515899
200.0,581,21919.832884
305.0,808,21985.496058
420.0,879,22060.525786
350.0,707,22116.003806
220.0,579,22168.217682
290.0,627,22221.647856
345.0,675,22276.473511
245.0,532,22319.977061
740.0,1037,22406.55468
360.0,726,22462.646609
515.0,627,22516.247091
460.0,1001,22601.669107
535.0,743,22665.671062
580.0,1148,22763.807639
355.0,933,22840.28466
685.0,800,22905.742456
300.0,904,22981.195812
305.0,638,23034.918434
240.0,692,23090.10875
415.0,955,23174.276465
625.0,762,23238.66398
305.0,714,23294.449582
360.0,633,23348.1022
270.0,573,23400.144816
500.0,904,23475.732432
465.0,848,23542.417915
440.0,802,23607.935989
365.0,682,23670.19864
