#{"t_start": 1680424589.4818783, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
264.0,1295,125.167888
660.0,1575,264.458565
484.0,1504,393.163288
176.0,863,472.427314
176.0,1115,574.237208
308.0,1022,665.58224
660.0,2063,849.590308
756.0,1594,988.267649
396.0,1210,1100.597091
308.0,1000,1184.750561
1044.0,2139,1377.420713
572.0,1307,1491.979466
528.0,1472,1626.942077
484.0,1250,1731.965551
708.0,1977,1912.303008
484.0,978,1994.637222
660.0,2174,2189.333067
660.0,2090,2375.494901
308.0,1021,2466.733677
660.0,1710,2624.896342
352.0,1161,2727.97183
572.0,1350,2844.110621
528.0,1070,2936.99786
660.0,2006,3120.216607
572.0,1557,3259.243604
996.0,2208,3456.164154
660.0,2078,3643.678043
616.0,1278,3758.901688
660.0,1650,3908.09515
660.0,1645,4056.397059
528.0,1403,4182.406521
660.0,1761,4341.972298
352.0,1226,4447.316868
396.0,1138,4550.313689
484.0,1511,4688.760927
616.0,1225,4794.386428
616.0,1609,4941.88925
572.0,1136,5036.868895
484.0,1185,5148.434156
572.0,1211,5253.179057
948.0,2149,5447.536041
396.0,1173,5551.436806
528.0,1350,5668.565684
396.0,1383,5795.756664
660.0,1632,5944.065254
572.0,1468,6072.065244
572.0,1210,6184.947589
660.0,1658,6326.081465
308.0,837,6404.429416
572.0,1614,6551.762089
616.0,1276,6657.521276
440.0,1286,6771.641953
352.0,1036,6863.416336
484.0,1424,6998.835337
264.0,1061,7091.398539
900.0,2281,7289.330823
660.0,1742,7448.193318
616.0,1941,7620.947996
396.0,1287,7735.707386
572.0,1125,7838.618339
396.0,1059,7931.066369
484.0,1256,8045.242594
756.0,1843,8208.226624
440.0,1027,8299.756108
220.0,1073,8392.52215
900.0,2275,8597.761938
616.0,2102,8782.342299
440.0,1603,8928.816601
660.0,2557,9157.168418
396.0,1657,9307.107113
484.0,1307,9422.557531
352.0,1009,9514.165526
804.0,2988,9779.415796
528.0,1037,9871.516042
616.0,2804,10123.457488
572.0,2306,10330.397919
660.0,2917,10594.934641
572.0,1916,10758.215893
616.0,1921,10929.746725
396.0,1788,11090.529997
528.0,1277,11205.542807
660.0,1612,11353.59498
948.0,2212,11551.880002
616.0,1648,11701.086456
528.0,1274,11815.935744
900.0,3271,12104.302985
660.0,3315,12401.411881
804.0,3380,12702.769022
220.0,935,12792.200446
660.0,2607,13023.515794
708.0,1967,13197.992461
308.0,937,13279.633205
660.0,2259,13485.319332
660.0,2934,13749.584365
308.0,1081,13844.522423
660.0,3195,14131.55925
1332.0,3539,14452.940778
352.0,869,14524.847142
660.0,1643,14673.730135
660.0,2754,14925.32279
660.0,2120,15112.114938
804.0,2493,15339.160316
804.0,2556,15568.868956
308.0,1130,15663.43186
660.0,2145,15857.790895
852.0,2227,16054.162196
660.0,1685,16205.252724
660.0,1991,16387.475484
660.0,2427,16606.197531
660.0,2074,16790.59299
900.0,2230,16987.790149
484.0,1683,17137.531035
660.0,2687,17380.07667
352.0,947,17469.579108
804.0,2266,17667.38731
572.0,1640,17816.077375
396.0,1436,17943.450176
616.0,1738,18102.838722
396.0,1147,18206.15783
352.0,1154,18309.597163
528.0,1332,18427.465544
572.0,1725,18578.751666
264.0,1292,18693.972921
528.0,1436,18829.202524
440.0,1447,18956.914504
